cmc_id,symbol,name,defillama_protocol_slug,defillama_category,stage1_label,stage2_etherscan_check,stage2_dune_check,stage2_defillama_tvl_check,stage2_artemis_check,final_verdict,reason
11221,BIT,BitDAO,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"BIT is governance-only; vote power is in-wallet delegation/Snapshot, not a base-token escrow"
11232,HIGH,Highstreet,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"HIGH is a gaming/NFT-ecosystem token; no clean single-contract base-token lock (rewards/farming, not vote-escrow)"
11289,SPELL,Spell Token,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,SPELL is a lending/CDP token; no single-contract base-token escrow (governance via delegation/Snapshot)
11865,BONE,Bone ShibaSwap,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"BONE is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
12220,OSMO,Osmosis,osmosis-dex,Dexs,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Dexs); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,OSMO is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
12387,RBN,Ribbon Finance,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,RBN is a lending/CDP token; no single-contract base-token escrow (governance via delegation/Snapshot)
12573,CPOOL,Clearpool,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,CPOOL is a lending/CDP token; no single-contract base-token escrow (governance via delegation/Snapshot)
12760,INF,Sanctum Infinity,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,INF: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
13502,WLD,Worldcoin,worldcoin,Chain,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Chain); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,WLD is a utility/infrastructure token (chain;identity;privacy;zero knowledge); no single-contract base-token staking lock on DeFiLlama or on file
14280,EUL,Euler,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,EUL is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
14519,VVS,VVS Finance,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,VVS is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
14783,MAGIC,Treasure,treasure,Gaming,LOW,top-holder check: no single contract holds the DL-reported staked amount (fails Entry-26),top-holder query on Arbitrum run; single-escrow custody NOT confirmed,"DL 'staking' bucket present (qty 1560309.80613) on Arbitrum, but not a single-contract base-token escrow",n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-no-data,"MAGIC (Treasure, Arbitrum): top holder 50.8M vs DL staked 1.56M -- multi-pool, no single base-token escrow"
14803,AURORA,Aurora,aurora-plus,Farm,LOW,n/a (no staking/escrow candidate; protocol governance is delegation/farming/Snapshot),n/a (no single-escrow candidate to reconstruct),cmcId-matched DL protocol (Farm); chainTvls has NO 'staking' bucket -> no base-token lock tracked,n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,AURORA: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
14806,PEOPLE,ConstitutionDAO,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"PEOPLE is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
16116,SOL,Wrapped Solana,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"SOL is a wrapped/composite LST of another asset (BTC/ETH) -- 'staking' accrues to the underlying, not a lock of SOL; fails Entry-26 (no base-token escrow)"
16334,APX,APX,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,APX is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
16876,ALI,Artificial Liquid Intelligence,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"ALI is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
17591,NYM,NYM,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"NYM is an L1/L2 chain/gas token; consensus/security staking (if any) is native, not an EVM single-contract token lock"
17751,T,Threshold,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,T is a lending/CDP token; no single-contract base-token escrow (governance via delegation/Snapshot)
17799,AXL,Axelar,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,AXL is a utility/infrastructure token (bridge;launchpad;interoperability;rwa); no single-contract base-token staking lock on DeFiLlama or on file
18031,CCD,Concordium,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"CCD is an L1/L2 chain/gas token; consensus/security staking (if any) is native, not an EVM single-contract token lock"
18037,MAV,Maverick Protocol,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,MAV is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
18579,WTRX,Wrapped TRON,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,WTRX: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
19650,VOLT,Volt Inu,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,"VOLT is a meme token: no protocol, no staking/vote-escrow mechanism, no contract evidence of any base-token lock"
19843,APEX,ApeX Protocol,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,APEX is a DEX/exchange token; governance is delegation/farming/off-chain Snapshot -- DeFiLlama shows no single-contract base-token staking bucket
20314,LUNA,Terra,,,NO_ID,no DeFiLlama protocol match (cmcId) AND no contract address on file -- no on-chain identity available to check,n/a (no escrow candidate),no cmcId-matched DeFiLlama protocol (checked live against api.llama.fi/protocols),n/a (Artemis terminal is JS/login-gated; no free per-asset staking data -- Entry 2/14 confirmed live this session),REJECT-mechanism,LUNA: utility/governance token; no DeFiLlama staking bucket and no single-contract base-token lock identified
